Script,Đối tượng ,Vui,Buồn,Tức,Ngạc nhiên,Chán,Emotion
"Anh ấy và tôi từng rất yêu nhau, nhưng giờ đây, anh ấy dường như đã quên mất tôi. Chúng tôi không còn nói chuyện, không còn chia sẻ những giây phút bên nhau như trước. Tôi cảm thấy mình đang sống một cuộc sống cô đơn ngay trong chính ngôi nhà của mình. Tôi muốn được yêu thương, được quan tâm, nhưng dường như mọi thứ đã thay đổi. Nỗi buồn này như một cơn sóng dâng lên, cuốn trôi đi tất cả hy vọng và niềm tin của tôi.

",,0,1,0,0,0,Sad
"Chúng tôi đã cố gắng rất nhiều, đã trải qua không biết bao nhiêu lần khám chữa và điều trị, nhưng bác sĩ vẫn nói rằng cơ hội để chúng tôi có con là rất thấp. Tôi luôn mơ ước có một gia đình trọn vẹn với tiếng cười trẻ thơ, nhưng giấc mơ đó dường như quá xa vời. Nhìn vào mắt vợ tôi, tôi thấy sự thất vọng và nỗi buồn sâu thẳm, và điều đó khiến trái tim tôi đau nhói. Chúng tôi không biết phải làm gì tiếp theo, và tương lai trở nên mờ mịt hơn bao giờ hết.

",,0,1,0,0,0,Sad
"Tôi từng đam mê âm nhạc, từng sống vì từng nốt nhạc và bản nhạc. Nhưng bây giờ, khi ngồi trước cây đàn piano, tôi không còn cảm thấy niềm vui hay hứng khởi nữa. Mọi thứ trở nên nhạt nhẽo và trống rỗng. Có lẽ tôi đã mất đi niềm đam mê của mình, hoặc có lẽ là nó đã rời bỏ tôi. Cảm giác này giống như mất đi một phần của chính mình, và tôi không biết liệu có thể tìm lại được nó nữa không.

",,0,1,0,0,0,Sad
"Hôm nay, tôi đã quyết định nói với bố mẹ về việc tôi muốn theo đuổi nghệ thuật thay vì học ngành kinh tế như họ mong muốn. Nhưng họ đã không chấp nhận. Bố mẹ nói rằng tôi đã làm họ thất vọng, rằng tôi chỉ đang mơ mộng và không hiểu thực tế cuộc sống. Tôi chỉ muốn được sống thật với chính mình, được làm những điều mình yêu thích. Nhưng có vẻ như điều đó quá khó khăn khi gia đình không đứng về phía tôi.

",,0,1,0,0,0,Sad
"Hôm nay, tôi đã gặp một trường hợp rất khó khăn trong công việc. Một gia đình bị đuổi ra khỏi nhà vì không thể trả tiền thuê. Tôi đã cố gắng hết sức để tìm cách giúp đỡ họ, nhưng dường như không có gì thay đổi. Nhìn thấy những đứa trẻ khóc, người mẹ tuyệt vọng, tôi cảm thấy trái tim mình tan nát. Tôi cảm thấy mình thật vô dụng khi không thể làm gì để thay đổi tình hình. Nỗi buồn này khiến tôi cảm thấy như mình đang lạc lối trong công việc mà mình từng yêu thích.

",,0,1,0,0,0,Sad
"Sau nhiều năm chung sống, cuối cùng tôi và anh ấy đã quyết định ly hôn. Chúng tôi đã cố gắng rất nhiều để duy trì mối quan hệ, nhưng dường như mọi thứ đã quá muộn. Nhìn vào đôi mắt anh ấy, tôi không còn thấy tình yêu mà chúng tôi từng có. Tôi biết rằng đây là quyết định đúng, nhưng không thể tránh khỏi nỗi buồn và sự tiếc nuối về những gì đã qua. Có lẽ tình yêu không phải lúc nào cũng đủ để giữ hai người bên nhau mãi mãi.

",,0,1,0,0,0,Sad
"Tôi và con trai tôi đã có một cuộc tranh cãi lớn hôm nay. Tôi chỉ muốn nó hiểu rằng tôi muốn tốt cho nó, nhưng dường như mọi lời nói của tôi đều bị nó phản bác. Tôi đã cố gắng rất nhiều để làm một người cha tốt, nhưng có lẽ tôi đã thất bại. Nhìn thấy nó rời đi với vẻ mặt tức giận, tôi cảm thấy mình như một kẻ thất bại. Nỗi buồn này thật khó có thể diễn tả thành lời.

",,0,1,0,0,0,Sad
"Tôi đã lấy hết can đảm để thổ lộ tình cảm với anh ấy, nhưng anh ấy đã từ chối. Anh ấy nói rằng chỉ coi tôi như một người bạn. Lòng tôi như bị đâm vào ngàn mũi kim. Tôi biết rằng không thể ép buộc ai đó yêu mình, nhưng cảm giác bị từ chối vẫn khiến tôi đau đớn. Tôi cảm thấy mình thật ngốc khi đã hy vọng quá nhiều. Nỗi buồn này sẽ mất bao lâu mới nguôi ngoai?

",,0,1,0,0,0,Sad
"Tôi đã không đạt được thành tích mong muốn trong giải đấu hôm nay. Dù đã tập luyện chăm chỉ, nhưng tôi vẫn không thể vượt qua chính mình. Thất bại này khiến tôi cảm thấy mình như một kẻ thất bại thực sự. Những lời động viên từ huấn luyện viên và đồng đội không thể xua tan đi nỗi buồn trong lòng tôi. Tôi không biết mình có thể tiếp tục đứng dậy và chiến đấu nữa hay không.

",,0,1,0,0,0,Sad
"Hôm nay, tôi đã nhận được thông báo sa thải từ trường. Họ nói rằng vì tình hình tài chính khó khăn, họ buộc phải cắt giảm nhân sự. Dù biết rằng điều này không phải lỗi của mình, nhưng tôi vẫn cảm thấy rất buồn. Tôi yêu công việc giảng dạy, yêu các học sinh của mình, và việc phải rời xa họ thật sự là một mất mát lớn đối với tôi. Tôi không biết mình sẽ làm gì tiếp theo, và điều đó khiến tôi lo lắng vô cùng.

",,0,1,0,0,0,Sad
"Hôm nay, tôi đưa mẹ đi khám bệnh và nhận ra rằng bà đã già đi rất nhiều. Những nếp nhăn trên khuôn mặt bà, những bước đi chậm chạp và run rẩy khiến tôi không khỏi xót xa. Tôi biết rằng thời gian không chờ đợi ai, và rằng một ngày nào đó tôi sẽ phải nói lời tạm biệt với mẹ. Nhưng suy nghĩ đó khiến lòng tôi nặng trĩu. Tôi muốn làm nhiều hơn cho bà, muốn ở bên bà nhiều hơn, nhưng cuộc sống bận rộn khiến tôi không thể. Tôi thực sự buồn và hối hận.

",,0,1,0,0,0,Sad
"Khi còn trẻ, tôi luôn mơ về một cuộc sống hạnh phúc với người chồng yêu thương và những đứa con ngoan ngoãn. Nhưng bây giờ, khi nhìn lại, tôi chỉ thấy một cuộc sống đơn điệu và buồn tẻ. Chồng tôi lúc nào cũng bận rộn với công việc, còn con cái thì lớn lên và đi xa. Tôi cảm thấy mình như đang sống một cuộc đời của người khác, không phải của mình. Nỗi buồn này cứ đeo bám tôi mỗi ngày, khiến tôi cảm thấy mất phương hướng.

",,0,1,0,0,0,Sad
"Tôi từng mơ ước có thể phát triển một ứng dụng giúp ích cho cộng đồng, nhưng sau nhiều năm làm việc trong ngành công nghệ, tôi nhận ra rằng mình đang xa dần ước mơ đó. Công việc hàng ngày quá bận rộn và áp lực khiến tôi không còn thời gian và năng lượng để theo đuổi đam mê của mình. Nhìn lại, tôi cảm thấy buồn vì mình đã không đủ can đảm để theo đuổi đến cùng. Liệu có còn cơ hội nào cho tôi không?

",,0,1,0,0,0,Sad
"Hôm nay, tôi đã phải nói lời tạm biệt với Max, chú chó yêu quý của mình. Max đã ở bên tôi từ khi tôi còn nhỏ, cùng tôi qua những tháng ngày vui buồn. Nhưng giờ đây, Max đã ra đi mãi mãi. Tôi không biết mình sẽ vượt qua nỗi buồn này như thế nào. Nhà cửa bây giờ trở nên trống vắng, và tôi cảm thấy như một phần của mình đã mất đi. Tôi sẽ nhớ Max rất nhiều.

",,0,1,0,0,0,Sad
"Hôm nay, bố mẹ lại phàn nàn về việc tôi không đạt điểm cao trong kỳ thi. Tôi đã cố gắng hết sức, nhưng dường như điều đó chưa bao giờ đủ với họ. Tôi biết rằng họ muốn tốt cho tôi, nhưng những lời chỉ trích và sự thất vọng của họ khiến tôi cảm thấy mình thật kém cỏi. Tôi muốn làm họ tự hào, nhưng dường như điều đó quá khó khăn. Nỗi buồn này như một bóng đen bao phủ tâm hồn tôi.

",,0,1,0,0,0,Sad
"Tôi yêu công việc của mình, nhưng mỗi khi phải xa nhà dài ngày, lòng tôi lại nặng trĩu nỗi buồn. Mỗi lần nhìn thấy những gia đình đoàn tụ ở sân bay, tôi lại nhớ đến gia đình mình. Tôi nhớ những bữa cơm gia đình ấm cúng, những tiếng cười nói vui vẻ. Công việc của tôi đòi hỏi sự di chuyển liên tục, và điều đó khiến tôi không thể dành nhiều thời gian cho những người thân yêu. Tôi không biết đến khi nào mình mới có thể trở về bên họ mãi mãi.

",,0,1,0,0,0,Sad
"Hôm nay thực sự quá sức chịu đựng rồi. Tôi đã cố gắng nhẫn nhịn và làm lơ nhiều lần, nhưng tình hình lại ngày càng tồi tệ hơn. Cứ mỗi lần tôi dọn dẹp xong phòng thì chỉ một lát sau, mọi thứ lại bừa bộn y như cũ. Tôi đã nhắc nhở nhiều lần, nhưng chẳng có ai chịu nghe cả. Tôi không hiểu tại sao họ không thể hiểu rằng đây không phải chỉ là không gian của riêng họ.

Đã bao lần tôi nhẹ nhàng nói chuyện, nhưng vẫn thấy họ cứ thản nhiên như không. Đã đến lúc tôi phải hỏi thật: họ có hiểu rằng sống cùng nhau có nghĩa là phải tôn trọng nhau không? Tôi không thể nào chấp nhận được cách mà họ cứ tiếp tục hành xử như vậy. Cảm giác như tôi là người duy nhất có ý thức về việc giữ gìn không gian chung này. Cảm giác tức giận cứ dâng lên trong lòng tôi, như một cơn sóng lớn không thể kìm nén.

Tôi đã mất hết kiên nhẫn rồi. Có lẽ giờ tôi cần phải thẳng thắn một lần cuối cùng hoặc tìm một cách khác để giải quyết vấn đề này. Nhưng hiện tại, tôi chỉ muốn hét lên cho vơi đi cơn tức giận đang sôi sục trong lòng. Tôi thực sự không biết phải làm gì để mọi thứ không còn tồi tệ như thế này nữa.",Người ở kí túc xá ,0,0,1,0,0,Angry
"Hôm nay thực sự là giọt nước tràn ly. Tôi đã bỏ ra bao nhiêu công sức và thời gian, làm việc chăm chỉ, thậm chí còn làm thêm giờ mà chẳng bao giờ phàn nàn hay kêu ca. Tôi đã hy vọng rằng những nỗ lực của mình sẽ được ghi nhận, nhưng kết quả thật không thể chấp nhận nổi. Khi đến lúc thăng chức, thay vì được đề bạt, người ta lại chọn một đồng nghiệp khác chỉ vì anh ta biết cách nịnh bợ sếp.
Tôi cảm thấy mình bị đối xử bất công, như thể tất cả công sức và sự cống hiến của mình đều vô nghĩa. Tôi không phải kiểu người thích làm đẹp lòng người khác, không phải người giỏi nói ngọt và làm trò, và giờ đây, tôi phải trả giá vì điều đó. Sự tức giận trong tôi đang dâng trào, và tôi không thể chịu đựng thêm được nữa. Mỗi ngày trôi qua ở đây, tôi cảm thấy như mình đang bị bỏ rơi và xem nhẹ chỉ vì không theo kịp trò nịnh bợ và luồn cúi.
Tôi đã cố gắng nhắc nhở bản thân rằng công việc này có giá trị của riêng nó, nhưng giờ đây, tôi cảm thấy thất vọng quá mức. Tôi không biết mình có thể tiếp tục làm việc ở đây bao lâu nữa mà không bị phá hủy tinh thần và động lực. Có lẽ đã đến lúc tôi phải nghiêm túc xem xét lại mọi thứ và quyết định xem mình có nên tiếp tục chịu đựng hay không. Cảm giác này thật tồi tệ, như thể tôi đang đứng giữa một mớ hỗn độn mà không thể thoát ra được. Trời ơi, thật là tức chết đi được, làm sao có thể quên đi chuyện quái quỷ này đây chứ. Thôi thì tôi mong anh ta sẽ sớm làm gì đó sai để cấp trên sáng con mắt! 


",người đi làm,0,0,1,0,0,Angry
"Trời đất quỷ thần ơi! 
Sáng sớm, vừa đọc xong báo, tôi đã phải đối mặt với một cú sốc nữa: tiền thuế lại tăng, giá điện cũng tăng. Tin được không chứ!  Cảm giác ấm ức trong tôi giờ đây không thể diễn tả bằng lời. Mỗi ngày trôi qua, tôi càng thấy rõ ràng hơn sự bất công và tham lam của những kẻ nắm quyền. Họ chỉ biết lo cho lợi ích cá nhân, còn chúng tôi, những người dân, lại phải gánh chịu mọi gánh nặng. Tôi không thể hiểu nổi tại sao họ lại thờ ơ đến mức đó trước nỗi khổ của người khác.
Họ đưa ra những quyết định ngu ngốc, toàn vì lợi ích trước mắt mà quên đi cái nhìn dài hạn, và giờ đây chúng tôi phải trả giá cho sự tham lam của họ. Cứ mỗi lần tôi thấy tin tức như vậy, tôi lại cảm thấy sự bất lực càng lúc càng gia tăng. Tôi đã cố gắng lên tiếng, nhắc nhở, nhưng dường như mọi nỗ lực đều vô ích. Họ không hề nghe thấy, không hề quan tâm. Tôi cảm thấy mình đang đứng ngoài lề, chứng kiến những gì đang diễn ra mà không thể làm gì để thay đổi.
Tôi bực bội và chán nản đến mức không biết phải làm gì để đối phó với tình trạng này. Cảm giác bị áp bức và bất công cứ bủa vây, làm tôi không thể bình tĩnh nổi. Thực sự, tôi không biết mình có thể chịu đựng thêm bao lâu nữa trong cái xã hội này, nơi mà sự tham lam và vô trách nhiệm của những người có quyền lực đang làm cho cuộc sống của chúng tôi trở nên ngày càng khó khăn hơn.
",bất mãn chính quyền,0,0,1,0,0,Angry
